user_id,signup_ts,country,acquisition_channel,signup_intent,platform
user_429,2026-01-07T13:09:46.006428,GB,paid,learn,desktop
user_430,2026-01-16T21:19:00.349497,CA,social,learn,web
user_431,2025-12-18T19:32:18.694725,BR,organic,build_app,web
user_432,2026-01-09T07:48:54.793137,US,referral,prototype,desktop
user_433,2026-01-09T02:45:26.597799,US,social,prototype,web
user_434,2026-01-25T22:40:58.810964,US,social,build_app,web
user_435,2025-12-16T18:46:26.487609,US,paid,build_app,desktop
user_436,2026-01-04T09:02:42.772203,BR,paid,build_app,web
user_437,2026-01-12T09:33:31.482478,US,social,prototype,desktop
user_438,2026-01-08T18:48:24.146531,IN,organic,internal_tool,desktop
user_439,2025-12-18T08:05:38.348314,US,paid,prototype,desktop
user_440,2026-01-10T16:41:11.992706,DE,organic,build_app,web
user_441,2025-12-24T23:58:21.489764,US,organic,learn,desktop
user_442,2025-12-23T19:11:35.209262,BR,organic,prototype,web
user_443,2026-01-23T12:59:10.159899,DE,paid,learn,desktop
user_444,2025-12-23T21:40:10.114892,US,organic,prototype,desktop
user_445,2026-01-04T10:38:02.443801,DE,referral,build_app,desktop
user_446,2026-01-17T18:18:35.398146,US,paid,prototype,web
user_447,2026-01-15T19:54:02.220864,IN,organic,build_app,web
user_448,2026-01-08T21:44:08.615022,IN,organic,build_app,desktop
user_449,2026-01-20T07:36:33.864050,US,organic,build_app,desktop
user_450,2026-01-04T23:04:53.285305,US,referral,learn,web
user_451,2026-01-11T22:00:58.566379,BR,social,prototype,desktop
user_452,2026-01-20T20:25:47.899115,GB,paid,build_app,web
user_453,2026-01-14T12:20:20.280818,GB,organic,learn,web
user_454,2026-01-12T21:10:28.689758,IN,referral,prototype,web
user_455,2026-01-02T06:37:08.477890,GB,organic,build_app,desktop
user_456,2026-01-09T02:59:21.605067,US,organic,learn,desktop
user_457,2026-01-01T19:46:09.397540,CA,paid,learn,web
user_458,2026-01-17T11:50:08.288595,US,organic,prototype,web
user_459,2026-01-01T02:51:52.446972,GB,organic,prototype,web
user_460,2026-01-04T23:57:03.047994,BR,organic,prototype,desktop
user_461,2026-01-17T23:53:37.165912,US,referral,build_app,web
user_462,2026-01-06T15:56:53.744462,BR,organic,build_app,web
user_463,2025-12-30T05:04:30.634811,CA,organic,prototype,web
user_464,2026-01-21T04:57:52.034324,US,organic,build_app,web
user_465,2026-01-01T03:26:22.565989,DE,paid,learn,web
user_466,2026-01-22T00:18:26.743422,US,organic,build_app,web
user_467,2026-01-19T08:03:34.685693,DE,social,build_app,desktop
user_468,2026-01-04T03:04:18.946821,US,organic,internal_tool,desktop
user_469,2026-01-16T01:55:19.973670,DE,paid,build_app,desktop
user_470,2025-12-16T13:08:27.154575,US,paid,build_app,desktop
user_471,2026-01-01T12:58:56.194293,US,organic,learn,web
user_472,2026-01-22T17:09:37.371930,GB,organic,prototype,desktop
user_473,2026-01-10T01:54:09.022031,US,organic,internal_tool,desktop
user_474,2026-01-09T02:27:06.812357,CA,organic,build_app,desktop
user_475,2026-01-13T21:55:04.787032,IN,organic,build_app,desktop
user_476,2026-01-14T11:53:07.305116,US,organic,learn,web
user_477,2026-01-10T06:17:10.000071,CA,organic,build_app,desktop
user_478,2026-01-02T22:16:46.759263,US,organic,build_app,desktop
user_479,2025-12-23T06:09:44.579670,IN,organic,build_app,desktop
user_480,2025-12-28T04:03:12.232608,CA,organic,prototype,desktop
user_481,2025-12-28T04:21:21.424310,CA,social,internal_tool,web
user_482,2026-01-03T09:12:16.267001,IN,organic,prototype,web
user_483,2026-01-28T22:59:00.441306,US,organic,learn,web
user_484,2025-12-30T20:45:21.950024,IN,paid,build_app,desktop
user_485,2026-01-04T03:10:10.647713,US,paid,prototype,web
user_486,2025-12-31T17:21:27.968157,US,social,build_app,desktop
user_487,2026-01-10T03:56:31.051273,US,organic,build_app,web
user_488,2026-01-26T15:43:49.677002,US,organic,build_app,web
user_489,2026-01-24T00:11:55.410778,US,paid,build_app,web
user_490,2025-12-31T23:18:35.443299,BR,paid,learn,web
user_491,2025-12-27T00:15:11.640259,US,paid,build_app,desktop
user_492,2026-01-23T19:09:01.773718,IN,social,build_app,desktop
user_493,2026-01-06T05:20:24.021698,US,social,internal_tool,desktop
user_494,2026-01-14T20:23:03.979995,DE,organic,build_app,web
user_495,2025-12-18T07:09:17.051962,IN,organic,build_app,desktop
user_496,2026-01-22T23:52:56.325494,IN,social,internal_tool,desktop
user_497,2025-12-29T02:00:08.552255,BR,organic,build_app,desktop
user_498,2026-01-06T06:05:20.809934,IN,organic,build_app,web
user_499,2025-12-23T21:51:45.965881,GB,paid,learn,web
user_500,2026-01-02T21:51:43.317160,IN,organic,internal_tool,web
user_501,2026-01-21T06:17:34.190450,GB,paid,internal_tool,desktop
user_502,2026-01-21T05:47:08.115733,GB,social,internal_tool,web
user_503,2026-01-05T07:33:56.786810,BR,organic,prototype,web
user_504,2026-01-18T13:20:36.806182,US,organic,internal_tool,web
user_505,2026-01-04T14:42:43.973945,IN,organic,build_app,web
user_506,2025-12-31T19:13:29.450617,US,organic,build_app,desktop
user_507,2026-01-08T13:33:36.340945,BR,organic,learn,web
user_508,2025-12-24T01:26:52.902716,DE,paid,prototype,web
user_509,2025-12-29T05:53:11.208734,GB,organic,learn,desktop
user_510,2026-01-15T19:03:03.862905,US,organic,build_app,desktop
user_511,2026-01-18T16:09:18.360207,US,paid,build_app,desktop
user_512,2025-12-17T13:14:41.230028,DE,paid,prototype,web
user_513,2026-01-16T23:27:08.032525,BR,referral,build_app,desktop
user_514,2026-01-20T18:49:27.589995,US,organic,prototype,web
user_515,2026-01-04T00:48:32.612789,US,organic,internal_tool,desktop
user_516,2025-12-17T19:27:00.813203,US,paid,build_app,web
user_517,2026-01-14T17:32:46.737172,US,organic,learn,desktop
user_518,2025-12-26T01:51:24.308646,US,referral,learn,web
user_519,2026-01-12T22:49:33.294850,US,organic,prototype,desktop
user_520,2025-12-31T22:45:08.315254,US,referral,build_app,web
user_521,2026-01-12T16:08:11.767268,US,organic,learn,web
user_522,2025-12-26T14:47:08.413742,US,paid,build_app,desktop
user_523,2026-01-05T10:39:35.943770,US,paid,prototype,web
user_524,2026-01-07T14:38:55.385366,US,social,build_app,desktop
user_525,2026-01-12T09:29:39.253291,BR,organic,learn,desktop
user_526,2025-12-24T03:25:16.568044,DE,referral,internal_tool,web
user_527,2026-01-27T07:00:54.580387,DE,paid,internal_tool,web
user_528,2025-12-28T00:16:08.838490,IN,paid,internal_tool,desktop
user_529,2025-12-28T18:30:06.272312,US,organic,build_app,desktop
user_530,2025-12-26T12:49:02.545727,US,referral,learn,desktop
user_531,2025-12-18T00:52:27.701089,US,organic,build_app,desktop
user_532,2026-01-03T00:45:24.285361,CA,social,build_app,web
user_533,2026-01-18T17:34:59.578399,GB,paid,learn,desktop
user_534,2026-01-15T22:19:56.249831,IN,paid,internal_tool,web
user_535,2025-12-23T19:13:05.697421,DE,organic,build_app,web
user_536,2025-12-21T03:53:11.237050,BR,paid,build_app,web
user_537,2025-12-29T11:08:31.832281,GB,organic,prototype,desktop
user_538,2026-01-18T13:42:56.036381,US,referral,internal_tool,desktop
user_539,2026-01-05T23:07:27.792193,GB,paid,prototype,web
user_540,2026-01-25T13:02:20.101329,DE,organic,build_app,web
user_541,2026-01-13T12:53:40.081924,US,paid,learn,web
user_542,2026-01-11T22:34:45.563020,US,paid,internal_tool,web
user_543,2026-01-18T13:06:23.098072,US,organic,build_app,web
user_544,2026-01-17T18:16:44.067030,IN,paid,learn,web
user_545,2025-12-30T11:20:42.630056,CA,paid,internal_tool,web
user_546,2025-12-26T13:34:08.665917,BR,organic,prototype,web
user_547,2026-01-03T16:37:51.963253,US,paid,learn,desktop
user_548,2026-01-06T00:23:13.038839,US,paid,prototype,desktop
user_549,2025-12-21T09:03:38.131408,US,referral,internal_tool,desktop
user_550,2026-01-03T20:38:19.574329,US,referral,learn,web
user_551,2026-01-12T19:00:32.818868,US,organic,build_app,desktop
user_552,2025-12-21T02:34:17.995376,BR,referral,learn,desktop
user_553,2025-12-21T05:04:51.308773,US,social,build_app,desktop
user_554,2025-12-22T19:37:08.851852,IN,organic,build_app,desktop
user_555,2025-12-27T17:59:52.504033,US,referral,build_app,desktop
user_556,2026-01-27T06:38:45.660731,CA,organic,build_app,web
user_557,2025-12-16T03:51:16.545611,IN,organic,build_app,web
user_558,2025-12-23T06:26:17.691877,US,organic,learn,web
user_559,2025-12-22T10:15:05.999499,BR,organic,prototype,desktop
user_560,2026-01-05T08:17:45.121797,US,organic,build_app,web
user_561,2025-12-15T16:16:42.962926,IN,organic,prototype,desktop
user_562,2026-01-04T14:49:37.481469,US,social,build_app,desktop
user_563,2025-12-22T07:57:22.485264,IN,organic,build_app,web
user_564,2025-12-27T03:12:41.185714,US,social,prototype,web
user_565,2026-01-19T15:50:09.075196,US,organic,learn,desktop
user_566,2025-12-23T06:47:33.357102,US,organic,learn,web
user_567,2026-01-11T18:29:56.902972,CA,organic,prototype,web
user_568,2026-01-02T06:49:02.105338,US,organic,internal_tool,desktop
user_569,2026-01-02T19:00:11.573189,US,referral,internal_tool,web
user_570,2026-01-20T18:11:34.983621,US,paid,internal_tool,desktop
user_571,2025-12-22T05:47:17.341880,US,paid,build_app,desktop
user_572,2026-01-25T13:42:54.155275,US,referral,learn,desktop
user_573,2026-01-24T04:58:12.453032,US,paid,build_app,web
user_574,2026-01-14T01:47:15.791513,IN,organic,internal_tool,web
user_575,2025-12-17T05:24:11.182927,IN,referral,prototype,desktop
user_576,2026-01-13T20:22:23.558773,US,paid,build_app,desktop
user_577,2026-01-11T00:22:31.789031,DE,organic,build_app,desktop
user_578,2026-01-18T17:58:56.572766,BR,referral,prototype,desktop
user_579,2025-12-24T14:56:17.192087,US,organic,learn,desktop
user_580,2026-01-26T21:37:28.168427,US,referral,build_app,web
user_581,2026-01-23T21:05:34.518283,DE,referral,prototype,desktop
user_582,2025-12-20T03:30:20.561931,US,referral,learn,desktop
user_583,2025-12-29T04:25:04.826193,GB,organic,learn,desktop
user_584,2025-12-16T11:02:23.006497,US,paid,learn,web
user_585,2026-01-21T09:25:22.762620,IN,organic,build_app,web
user_586,2026-01-25T04:18:08.375045,US,referral,build_app,web
user_587,2026-01-28T12:59:38.369350,US,organic,learn,web
user_588,2026-01-11T12:52:44.468591,GB,referral,build_app,desktop
user_589,2026-01-13T23:15:51.930564,US,social,learn,web
user_590,2026-01-14T12:40:40.714233,BR,organic,learn,web
user_591,2026-01-09T15:45:37.114553,GB,organic,learn,desktop
user_592,2026-01-26T20:37:00.279320,CA,paid,build_app,web
user_593,2026-01-11T08:29:24.457296,US,referral,build_app,desktop
user_594,2025-12-30T02:35:02.840398,US,organic,build_app,web
user_595,2026-01-07T01:54:26.708865,US,referral,prototype,desktop
user_596,2025-12-15T20:09:21.257538,US,organic,prototype,desktop
user_597,2026-01-16T14:03:23.073159,CA,organic,prototype,web
user_598,2026-01-15T05:26:05.144244,DE,referral,internal_tool,web
user_599,2026-01-02T22:44:06.837168,US,organic,prototype,desktop
user_600,2026-01-22T07:35:58.479742,US,organic,learn,desktop
user_601,2026-01-17T23:58:05.460666,BR,paid,internal_tool,web
user_602,2025-12-30T03:37:09.718486,DE,paid,learn,desktop
user_603,2025-12-18T11:41:52.106339,US,organic,build_app,web
user_604,2025-12-20T22:48:03.120535,IN,paid,build_app,desktop
user_605,2025-12-23T07:00:50.427654,US,organic,build_app,desktop
user_606,2025-12-28T16:13:53.296798,US,organic,prototype,web
user_607,2026-01-04T03:19:01.135770,US,organic,prototype,web
user_608,2026-01-25T18:14:10.696392,CA,organic,build_app,web
user_609,2025-12-27T12:41:28.786956,IN,organic,build_app,desktop
user_610,2026-01-24T10:28:21.057912,DE,organic,build_app,web
user_611,2026-01-14T14:53:56.956254,US,organic,learn,desktop
user_612,2026-01-22T09:46:20.453598,US,referral,build_app,desktop
user_613,2026-01-02T03:30:49.198547,DE,organic,build_app,desktop
user_614,2025-12-15T03:32:19.972560,BR,organic,prototype,web
user_615,2026-01-19T09:55:29.103711,CA,social,build_app,desktop
user_616,2025-12-26T01:06:50.109540,US,paid,build_app,web
user_617,2025-12-21T09:52:43.040005,US,social,learn,desktop
user_618,2026-01-19T23:27:03.334130,US,organic,prototype,web
user_619,2026-01-14T21:14:05.791192,US,paid,learn,desktop
user_620,2025-12-24T13:24:30.300877,GB,organic,prototype,desktop
user_621,2025-12-27T00:59:18.095633,US,social,internal_tool,desktop
user_622,2026-01-26T06:21:26.704611,US,organic,build_app,desktop
user_623,2025-12-27T02:01:15.647159,IN,social,build_app,desktop
user_624,2026-01-15T14:35:54.053835,IN,organic,build_app,web
user_625,2025-12-20T19:55:03.022949,US,paid,learn,web
user_626,2026-01-20T16:14:19.459480,US,paid,build_app,web
user_627,2025-12-20T06:59:49.963614,BR,paid,prototype,desktop
user_628,2026-01-07T05:19:27.900924,US,organic,build_app,desktop
user_629,2025-12-16T14:02:06.132093,GB,social,internal_tool,desktop
user_630,2026-01-08T18:05:05.385282,US,organic,build_app,web
user_631,2026-01-22T02:21:04.835173,US,organic,build_app,web
user_632,2025-12-18T19:09:01.414324,IN,paid,internal_tool,web
user_633,2025-12-27T08:11:49.580670,CA,organic,learn,desktop
user_634,2026-01-18T09:52:06.630471,US,paid,prototype,web
user_635,2026-01-11T08:44:46.266050,IN,paid,internal_tool,web
user_636,2025-12-29T01:49:14.372655,US,organic,learn,web
user_637,2026-01-12T07:12:58.283318,US,organic,build_app,desktop
user_638,2026-01-04T11:05:13.725802,US,organic,internal_tool,web
user_639,2026-01-22T19:20:41.161063,CA,paid,build_app,desktop
user_640,2025-12-28T04:22:30.340912,CA,paid,learn,web
user_641,2026-01-18T02:20:56.585056,US,referral,build_app,desktop
user_642,2026-01-12T14:31:41.114911,CA,organic,build_app,web
user_643,2026-01-17T07:39:46.633230,US,organic,prototype,desktop
user_644,2026-01-01T00:31:21.154063,BR,paid,build_app,web
user_645,2026-01-16T14:54:52.921601,US,referral,learn,web
user_646,2026-01-15T10:18:00.664122,IN,paid,build_app,web
user_647,2026-01-01T10:29:16.812495,US,organic,prototype,desktop
user_648,2025-12-16T04:34:06.271476,IN,organic,build_app,web
user_649,2026-01-27T07:56:46.981862,CA,paid,build_app,desktop
user_650,2026-01-16T02:41:18.339945,US,referral,build_app,web
user_651,2025-12-24T05:07:03.865091,US,organic,prototype,web
user_652,2026-01-16T21:16:18.446307,US,paid,prototype,desktop
user_653,2025-12-27T12:58:40.917575,BR,paid,learn,desktop
user_654,2026-01-05T02:49:41.607474,US,social,prototype,desktop
user_655,2026-01-22T16:40:45.168465,US,organic,prototype,web
user_656,2026-01-04T03:55:04.336267,US,organic,prototype,web
user_657,2025-12-27T23:02:49.555203,CA,organic,build_app,web
user_658,2025-12-28T17:55:49.441955,IN,organic,build_app,desktop
user_659,2025-12-18T11:10:43.132753,US,paid,learn,desktop
user_660,2025-12-24T21:03:57.693631,DE,organic,internal_tool,web
user_661,2025-12-27T04:47:41.019536,US,referral,prototype,web
user_662,2025-12-22T18:48:23.910106,IN,organic,build_app,web
user_663,2025-12-17T20:06:39.498365,CA,paid,internal_tool,web
user_664,2026-01-04T23:03:08.265636,DE,organic,prototype,desktop
user_665,2025-12-24T15:32:52.157708,IN,paid,build_app,desktop
user_666,2026-01-17T05:52:19.747096,CA,organic,build_app,web
user_667,2026-01-25T12:19:47.941778,IN,organic,prototype,desktop
user_668,2025-12-27T06:49:24.512525,IN,organic,build_app,web
user_669,2026-01-09T18:01:41.354539,GB,organic,prototype,desktop
user_670,2026-01-06T19:15:49.384916,CA,organic,internal_tool,desktop
user_671,2025-12-18T09:07:01.998610,BR,referral,prototype,web
user_672,2025-12-20T14:51:51.598660,US,social,prototype,web
user_673,2026-01-23T19:33:42.532317,US,paid,learn,desktop
user_674,2026-01-05T08:05:03.123094,US,organic,prototype,desktop
user_675,2026-01-20T04:58:43.331270,US,referral,learn,desktop
user_676,2025-12-17T23:54:25.935682,BR,paid,build_app,web
user_677,2026-01-10T18:23:53.475024,IN,referral,learn,web
user_678,2026-01-22T22:32:12.878221,GB,paid,build_app,web
user_679,2026-01-23T00:25:52.984109,DE,organic,build_app,web
user_680,2025-12-15T06:10:48.805404,IN,organic,prototype,web
user_681,2026-01-07T11:27:27.766292,GB,organic,learn,web
user_682,2025-12-31T14:31:30.465207,IN,organic,build_app,desktop
user_683,2026-01-18T04:50:43.409137,DE,organic,learn,web
user_684,2025-12-18T07:04:35.459608,IN,social,prototype,desktop
user_685,2025-12-26T22:07:14.473736,US,organic,learn,web
user_686,2026-01-20T13:39:15.149333,BR,paid,build_app,web
user_687,2026-01-05T03:07:14.593223,US,organic,build_app,desktop
user_688,2026-01-04T09:24:08.449960,CA,referral,prototype,web
user_689,2026-01-27T14:02:36.023726,CA,paid,learn,web
user_690,2025-12-29T09:28:54.895115,GB,organic,learn,desktop
user_691,2025-12-16T21:03:35.364013,IN,organic,build_app,desktop
user_692,2026-01-01T15:34:36.842822,IN,paid,prototype,web
user_693,2025-12-21T21:38:36.407383,US,organic,build_app,desktop
user_694,2025-12-18T16:26:35.536897,IN,organic,learn,web
user_695,2026-01-09T13:17:21.067165,US,organic,prototype,desktop
user_696,2026-01-26T21:51:41.995235,BR,organic,internal_tool,desktop
user_697,2026-01-10T01:45:36.648787,GB,paid,learn,desktop
user_698,2026-01-13T02:53:01.360902,IN,paid,build_app,desktop
user_699,2025-12-29T13:31:09.014053,GB,paid,prototype,desktop
user_700,2026-01-09T16:48:45.667835,US,organic,build_app,desktop
user_701,2026-01-17T20:25:26.669038,GB,paid,build_app,web
user_702,2026-01-10T12:25:39.517608,CA,paid,build_app,web
user_703,2026-01-20T03:00:02.318841,DE,organic,learn,desktop
user_704,2026-01-08T18:30:30.005616,CA,organic,internal_tool,web
user_705,2025-12-23T21:59:44.091559,BR,paid,prototype,desktop
user_706,2026-01-10T05:20:39.676465,DE,paid,prototype,web
user_707,2026-01-06T02:12:38.573567,IN,organic,build_app,web
user_708,2025-12-22T11:12:37.350224,US,organic,learn,desktop
user_709,2026-01-11T20:41:56.829312,US,organic,internal_tool,desktop
user_710,2026-01-20T18:19:02.588989,GB,paid,prototype,web
user_711,2025-12-21T01:53:40.952242,US,organic,prototype,desktop
user_712,2026-01-08T12:32:29.510049,DE,social,build_app,web
user_713,2026-01-17T00:22:55.572300,US,referral,build_app,web
user_714,2026-01-02T03:15:32.413958,BR,organic,build_app,desktop
user_715,2025-12-27T03:38:59.785831,CA,social,prototype,desktop
user_716,2025-12-31T18:03:46.236685,DE,paid,build_app,web
user_717,2026-01-08T09:02:03.841239,US,paid,build_app,desktop
user_718,2026-01-14T21:35:35.531052,BR,paid,build_app,web
user_719,2026-01-09T03:54:33.262186,IN,paid,build_app,desktop
user_720,2025-12-19T19:35:13.336051,GB,social,learn,web
user_721,2026-01-20T19:19:02.296936,US,paid,internal_tool,desktop
user_722,2026-01-25T13:46:06.568894,US,organic,build_app,desktop
user_723,2025-12-19T13:23:46.571414,CA,organic,learn,web
user_724,2025-12-26T05:28:51.668599,GB,social,build_app,web
user_725,2025-12-22T19:34:32.460149,CA,paid,internal_tool,desktop
user_726,2026-01-22T05:05:15.281248,IN,paid,build_app,desktop
user_727,2026-01-24T23:06:03.677426,DE,organic,build_app,web
user_728,2025-12-16T23:48:56.356641,CA,social,internal_tool,web
